REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,FIHS,S03B3,2053,0.064651767
REGION1,FIHS,S03B3,2054,0.064651767
REGION1,FIHS,S03B3,2055,0.064651767
REGION1,FIHS,S03B3,2056,0.064651767
REGION1,FIHS,S03B3,2057,0.064651767
REGION1,FIHS,S03B3,2058,0.064651767
REGION1,FIHS,S03B3,2059,0.064651767
REGION1,FIHS,S03B3,2060,0.064651767
REGION1,FIHS,S04B1,2015,0.015707133
REGION1,FIHS,S04B1,2016,0.015707133
REGION1,FIHS,S04B1,2017,0.015707133
REGION1,FIHS,S04B1,2018,0.015707133
REGION1,FIHS,S04B1,2019,0.015707133
REGION1,FIHS,S04B1,2020,0.015707133
REGION1,FIHS,S04B1,2021,0.015707133
REGION1,FIHS,S04B1,2022,0.015707133
REGION1,FIHS,S04B1,2023,0.015707133
REGION1,FIHS,S04B1,2024,0.015707133
REGION1,FIHS,S04B1,2025,0.015707133
REGION1,FIHS,S04B1,2026,0.015707133
REGION1,FIHS,S04B1,2027,0.015707133
REGION1,FIHS,S04B1,2028,0.015707133
REGION1,FIHS,S04B1,2029,0.015707133
REGION1,FIHS,S04B1,2030,0.015707133
REGION1,FIHS,S04B1,2031,0.015707133
REGION1,FIHS,S04B1,2032,0.015707133
REGION1,FIHS,S04B1,2033,0.015707133
REGION1,FIHS,S04B1,2034,0.015707133
REGION1,FIHS,S04B1,2035,0.015707133
REGION1,FIHS,S04B1,2036,0.015707133
REGION1,FIHS,S04B1,2037,0.015707133
REGION1,FIHS,S04B1,2038,0.015707133
REGION1,FIHS,S04B1,2039,0.015707133
REGION1,FIHS,S04B1,2040,0.015707133
REGION1,FIHS,S04B1,2041,0.015707133
REGION1,FIHS,S04B1,2042,0.015707133
REGION1,FIHS,S04B1,2043,0.015707133
REGION1,FIHS,S04B1,2044,0.015707133
REGION1,FIHS,S04B1,2045,0.015707133
REGION1,FIHS,S04B1,2046,0.015707133
REGION1,FIHS,S04B1,2047,0.015707133
REGION1,FIHS,S04B1,2048,0.015707133
REGION1,FIHS,S04B1,2049,0.015707133
REGION1,FIHS,S04B1,2050,0.015707133
REGION1,FIHS,S04B1,2051,0.015707133
REGION1,FIHS,S04B1,2052,0.015707133
REGION1,FIHS,S04B1,2053,0.015707133
REGION1,FIHS,S04B1,2054,0.015707133
REGION1,FIHS,S04B1,2055,0.015707133
REGION1,FIHS,S04B1,2056,0.015707133
REGION1,FIHS,S04B1,2057,0.015707133
REGION1,FIHS,S04B1,2058,0.015707133
REGION1,FIHS,S04B1,2059,0.015707133
REGION1,FIHS,S04B1,2060,0.015707133
REGION1,FIHS,S04B2,2015,0.041705949
REGION1,FIHS,S04B2,2016,0.041705949
REGION1,FIHS,S04B2,2017,0.041705949
REGION1,FIHS,S04B2,2018,0.041705949
REGION1,FIHS,S04B2,2019,0.041705949
REGION1,FIHS,S04B2,2020,0.041705949
REGION1,FIHS,S04B2,2021,0.041705949
REGION1,FIHS,S04B2,2022,0.041705949
REGION1,FIHS,S04B2,2023,0.041705949
REGION1,FIHS,S04B2,2024,0.041705949
REGION1,FIHS,S04B2,2025,0.041705949
REGION1,FIHS,S04B2,2026,0.041705949
REGION1,FIHS,S04B2,2027,0.041705949
REGION1,FIHS,S04B2,2028,0.041705949
REGION1,FIHS,S04B2,2029,0.041705949
REGION1,FIHS,S04B2,2030,0.041705949
REGION1,FIHS,S04B2,2031,0.041705949
REGION1,FIHS,S04B2,2032,0.041705949
REGION1,FIHS,S04B2,2033,0.041705949
REGION1,FIHS,S04B2,2034,0.041705949
REGION1,FIHS,S04B2,2035,0.041705949
REGION1,FIHS,S04B2,2036,0.041705949
REGION1,FIHS,S04B2,2037,0.041705949
REGION1,FIHS,S04B2,2038,0.041705949
REGION1,FIHS,S04B2,2039,0.041705949
REGION1,FIHS,S04B2,2040,0.041705949
REGION1,FIHS,S04B2,2041,0.041705949
REGION1,FIHS,S04B2,2042,0.041705949
REGION1,FIHS,S04B2,2043,0.041705949
REGION1,FIHS,S04B2,2044,0.041705949
REGION1,FIHS,S04B2,2045,0.041705949
REGION1,FIHS,S04B2,2046,0.041705949
REGION1,FIHS,S04B2,2047,0.041705949
REGION1,FIHS,S04B2,2048,0.041705949
REGION1,FIHS,S04B2,2049,0.041705949
REGION1,FIHS,S04B2,2050,0.041705949
REGION1,FIHS,S04B2,2051,0.041705949
REGION1,FIHS,S04B2,2052,0.041705949
REGION1,FIHS,S04B2,2053,0.041705949
REGION1,FIHS,S04B2,2054,0.041705949
REGION1,FIHS,S04B2,2055,0.041705949
REGION1,FIHS,S04B2,2056,0.041705949
REGION1,FIHS,S04B2,2057,0.041705949
REGION1,FIHS,S04B2,2058,0.041705949
REGION1,FIHS,S04B2,2059,0.041705949
REGION1,FIHS,S04B2,2060,0.041705949
REGION1,FIHS,S04B3,2015,0.007853566
REGION1,FIHS,S04B3,2016,0.007853566
REGION1,FIHS,S04B3,2017,0.007853566
REGION1,FIHS,S04B3,2018,0.007853566
REGION1,FIHS,S04B3,2019,0.007853566
REGION1,FIHS,S04B3,2020,0.007853566
REGION1,FIHS,S04B3,2021,0.007853566
REGION1,FIHS,S04B3,2022,0.007853566
REGION1,FIHS,S04B3,2023,0.007853566
REGION1,FIHS,S04B3,2024,0.007853566
REGION1,FIHS,S04B3,2025,0.007853566
REGION1,FIHS,S04B3,2026,0.007853566
REGION1,FIHS,S04B3,2027,0.007853566
REGION1,FIHS,S04B3,2028,0.007853566
REGION1,FIHS,S04B3,2029,0.007853566
REGION1,FIHS,S04B3,2030,0.007853566
REGION1,FIHS,S04B3,2031,0.007853566
REGION1,FIHS,S04B3,2032,0.007853566
REGION1,FIHS,S04B3,2033,0.007853566
REGION1,FIHS,S04B3,2034,0.007853566
REGION1,FIHS,S04B3,2035,0.007853566
REGION1,FIHS,S04B3,2036,0.007853566
REGION1,FIHS,S04B3,2037,0.007853566
REGION1,FIHS,S04B3,2038,0.007853566
REGION1,FIHS,S04B3,2039,0.007853566
REGION1,FIHS,S04B3,2040,0.007853566
REGION1,FIHS,S04B3,2041,0.007853566
REGION1,FIHS,S04B3,2042,0.007853566
REGION1,FIHS,S04B3,2043,0.007853566
REGION1,FIHS,S04B3,2044,0.007853566
REGION1,FIHS,S04B3,2045,0.007853566
REGION1,FIHS,S04B3,2046,0.007853566
REGION1,FIHS,S04B3,2047,0.007853566
REGION1,FIHS,S04B3,2048,0.007853566
REGION1,FIHS,S04B3,2049,0.007853566
REGION1,FIHS,S04B3,2050,0.007853566
REGION1,FIHS,S04B3,2051,0.007853566
REGION1,FIHS,S04B3,2052,0.007853566
REGION1,FIHS,S04B3,2053,0.007853566
REGION1,FIHS,S04B3,2054,0.007853566
REGION1,FIHS,S04B3,2055,0.007853566
REGION1,FIHS,S04B3,2056,0.007853566
REGION1,FIHS,S04B3,2057,0.007853566
REGION1,FIHS,S04B3,2058,0.007853566
REGION1,FIHS,S04B3,2059,0.007853566
REGION1,FIHS,S04B3,2060,0.007853566
REGION1,FIHS,S05B1,2015,0.015324032
REGION1,FIHS,S05B1,2016,0.015324032
REGION1,FIHS,S05B1,2017,0.015324032
REGION1,FIHS,S05B1,2018,0.015324032
REGION1,FIHS,S05B1,2019,0.015324032
REGION1,FIHS,S05B1,2020,0.015324032
REGION1,FIHS,S05B1,2021,0.015324032
REGION1,FIHS,S05B1,2022,0.015324032
REGION1,FIHS,S05B1,2023,0.015324032
REGION1,FIHS,S05B1,2024,0.015324032
REGION1,FIHS,S05B1,2025,0.015324032
REGION1,FIHS,S05B1,2026,0.015324032
REGION1,FIHS,S05B1,2027,0.015324032
REGION1,FIHS,S05B1,2028,0.015324032
REGION1,FIHS,S05B1,2029,0.015324032
REGION1,FIHS,S05B1,2030,0.015324032
REGION1,FIHS,S05B1,2031,0.015324032
REGION1,FIHS,S05B1,2032,0.015324032
REGION1,FIHS,S05B1,2033,0.015324032
REGION1,FIHS,S05B1,2034,0.015324032
REGION1,FIHS,S05B1,2035,0.015324032
REGION1,FIHS,S05B1,2036,0.015324032
REGION1,FIHS,S05B1,2037,0.015324032
REGION1,FIHS,S05B1,2038,0.015324032
REGION1,FIHS,S05B1,2039,0.015324032
REGION1,FIHS,S05B1,2040,0.015324032
REGION1,FIHS,S05B1,2041,0.015324032
REGION1,FIHS,S05B1,2042,0.015324032
REGION1,FIHS,S05B1,2043,0.015324032
REGION1,FIHS,S05B1,2044,0.015324032
REGION1,FIHS,S05B1,2045,0.015324032
REGION1,FIHS,S05B1,2046,0.015324032
REGION1,FIHS,S05B1,2047,0.015324032
REGION1,FIHS,S05B1,2048,0.015324032
REGION1,FIHS,S05B1,2049,0.015324032
REGION1,FIHS,S05B1,2050,0.015324032
REGION1,FIHS,S05B1,2051,0.015324032
REGION1,FIHS,S05B1,2052,0.015324032
REGION1,FIHS,S05B1,2053,0.015324032
REGION1,FIHS,S05B1,2054,0.015324032
REGION1,FIHS,S05B1,2055,0.015324032
REGION1,FIHS,S05B1,2056,0.015324032
REGION1,FIHS,S05B1,2057,0.015324032
REGION1,FIHS,S05B1,2058,0.015324032
REGION1,FIHS,S05B1,2059,0.015324032
REGION1,FIHS,S05B1,2060,0.015324032
REGION1,FIHS,S05B2,2015,0.03831008
REGION1,FIHS,S05B2,2016,0.03831008
REGION1,FIHS,S05B2,2017,0.03831008
REGION1,FIHS,S05B2,2018,0.03831008
REGION1,FIHS,S05B2,2019,0.03831008
REGION1,FIHS,S05B2,2020,0.03831008
REGION1,FIHS,S05B2,2021,0.03831008
REGION1,FIHS,S05B2,2022,0.03831008
REGION1,FIHS,S05B2,2023,0.03831008
REGION1,FIHS,S05B2,2024,0.03831008
REGION1,FIHS,S05B2,2025,0.03831008
REGION1,FIHS,S05B2,2026,0.03831008
REGION1,FIHS,S05B2,2027,0.03831008
REGION1,FIHS,S05B2,2028,0.03831008
REGION1,FIHS,S05B2,2029,0.03831008
REGION1,FIHS,S05B2,2030,0.03831008
REGION1,FIHS,S05B2,2031,0.03831008
REGION1,FIHS,S05B2,2032,0.03831008
REGION1,FIHS,S05B2,2033,0.03831008
REGION1,FIHS,S05B2,2034,0.03831008
REGION1,FIHS,S05B2,2035,0.03831008
REGION1,FIHS,S05B2,2036,0.03831008
REGION1,FIHS,S05B2,2037,0.03831008
REGION1,FIHS,S05B2,2038,0.03831008
REGION1,FIHS,S05B2,2039,0.03831008
REGION1,FIHS,S05B2,2040,0.03831008
REGION1,FIHS,S05B2,2041,0.03831008
REGION1,FIHS,S05B2,2042,0.03831008
REGION1,FIHS,S05B2,2043,0.03831008
REGION1,FIHS,S05B2,2044,0.03831008
REGION1,FIHS,S05B2,2045,0.03831008
REGION1,FIHS,S05B2,2046,0.03831008
REGION1,FIHS,S05B2,2047,0.03831008
REGION1,FIHS,S05B2,2048,0.03831008
REGION1,FIHS,S05B2,2049,0.03831008
REGION1,FIHS,S05B2,2050,0.03831008
REGION1,FIHS,S05B2,2051,0.03831008
REGION1,FIHS,S05B2,2052,0.03831008
REGION1,FIHS,S05B2,2053,0.03831008
REGION1,FIHS,S05B2,2054,0.03831008
REGION1,FIHS,S05B2,2055,0.03831008
REGION1,FIHS,S05B2,2056,0.03831008
REGION1,FIHS,S05B2,2057,0.03831008
REGION1,FIHS,S05B2,2058,0.03831008
REGION1,FIHS,S05B2,2059,0.03831008
REGION1,FIHS,S05B2,2060,0.03831008
REGION1,FIHS,S05B3,2015,0.007662016
REGION1,FIHS,S05B3,2016,0.007662016
REGION1,FIHS,S05B3,2017,0.007662016
REGION1,FIHS,S05B3,2018,0.007662016
REGION1,FIHS,S05B3,2019,0.007662016
REGION1,FIHS,S05B3,2020,0.007662016
REGION1,FIHS,S05B3,2021,0.007662016
REGION1,FIHS,S05B3,2022,0.007662016
REGION1,FIHS,S05B3,2023,0.007662016
REGION1,FIHS,S05B3,2024,0.007662016
REGION1,FIHS,S05B3,2025,0.007662016
REGION1,FIHS,S05B3,2026,0.007662016
REGION1,FIHS,S05B3,2027,0.007662016
REGION1,FIHS,S05B3,2028,0.007662016
REGION1,FIHS,S05B3,2029,0.007662016
REGION1,FIHS,S05B3,2030,0.007662016
REGION1,FIHS,S05B3,2031,0.007662016
REGION1,FIHS,S05B3,2032,0.007662016
REGION1,FIHS,S05B3,2033,0.007662016
REGION1,FIHS,S05B3,2034,0.007662016
REGION1,FIHS,S05B3,2035,0.007662016
REGION1,FIHS,S05B3,2036,0.007662016
REGION1,FIHS,S05B3,2037,0.007662016
REGION1,FIHS,S05B3,2038,0.007662016
REGION1,FIHS,S05B3,2039,0.007662016
REGION1,FIHS,S05B3,2040,0.007662016
REGION1,FIHS,S05B3,2041,0.007662016
REGION1,FIHS,S05B3,2042,0.007662016
REGION1,FIHS,S05B3,2043,0.007662016
REGION1,FIHS,S05B3,2044,0.007662016
REGION1,FIHS,S05B3,2045,0.007662016
REGION1,FIHS,S05B3,2046,0.007662016
REGION1,FIHS,S05B3,2047,0.007662016
REGION1,FIHS,S05B3,2048,0.007662016
REGION1,FIHS,S05B3,2049,0.007662016
REGION1,FIHS,S05B3,2050,0.007662016
REGION1,FIHS,S05B3,2051,0.007662016
REGION1,FIHS,S05B3,2052,0.007662016
REGION1,FIHS,S05B3,2053,0.007662016
REGION1,FIHS,S05B3,2054,0.007662016
REGION1,FIHS,S05B3,2055,0.007662016
REGION1,FIHS,S05B3,2056,0.007662016
REGION1,FIHS,S05B3,2057,0.007662016
REGION1,FIHS,S05B3,2058,0.007662016
REGION1,FIHS,S05B3,2059,0.007662016
REGION1,FIHS,S05B3,2060,0.007662016
REGION1,FICS,S01B1,2015,0.024518408
REGION1,FICS,S01B1,2016,0.024518408
REGION1,FICS,S01B1,2017,0.024518408
REGION1,FICS,S01B1,2018,0.024518408
REGION1,FICS,S01B1,2019,0.024518408
REGION1,FICS,S01B1,2020,0.024518408
REGION1,FICS,S01B1,2021,0.024518408
REGION1,FICS,S01B1,2022,0.024518408
REGION1,FICS,S01B1,2023,0.024518408
REGION1,FICS,S01B1,2024,0.024518408
REGION1,FICS,S01B1,2025,0.024518408
REGION1,FICS,S01B1,2026,0.024518408
REGION1,FICS,S01B1,2027,0.024518408
REGION1,FICS,S01B1,2028,0.024518408
REGION1,FICS,S01B1,2029,0.024518408
REGION1,FICS,S01B1,2030,0.024518408
REGION1,FICS,S01B1,2031,0.024518408
REGION1,FICS,S01B1,2032,0.024518408
REGION1,FICS,S01B1,2033,0.024518408
REGION1,FICS,S01B1,2034,0.024518408
REGION1,FICS,S01B1,2035,0.024518408
REGION1,FICS,S01B1,2036,0.024518408
REGION1,FICS,S01B1,2037,0.024518408
REGION1,FICS,S01B1,2038,0.024518408
REGION1,FICS,S01B1,2039,0.024518408
REGION1,FICS,S01B1,2040,0.024518408
REGION1,FICS,S01B1,2041,0.024518408
REGION1,FICS,S01B1,2042,0.024518408
REGION1,FICS,S01B1,2043,0.024518408
REGION1,FICS,S01B1,2044,0.024518408
REGION1,FICS,S01B1,2045,0.024518408
REGION1,FICS,S01B1,2046,0.024518408
REGION1,FICS,S01B1,2047,0.024518408
REGION1,FICS,S01B1,2048,0.024518408
REGION1,FICS,S01B1,2049,0.024518408
REGION1,FICS,S01B1,2050,0.024518408
REGION1,FICS,S01B1,2051,0.024518408
REGION1,FICS,S01B1,2052,0.024518408
REGION1,FICS,S01B1,2053,0.024518408
REGION1,FICS,S01B1,2054,0.024518408
REGION1,FICS,S01B1,2055,0.024518408
REGION1,FICS,S01B1,2056,0.024518408
REGION1,FICS,S01B1,2057,0.024518408
REGION1,FICS,S01B1,2058,0.024518408
REGION1,FICS,S01B1,2059,0.024518408
REGION1,FICS,S01B1,2060,0.024518408
REGION1,FICS,S01B2,2015,0.06129602
REGION1,FICS,S01B2,2016,0.06129602
REGION1,FICS,S01B2,2017,0.06129602
REGION1,FICS,S01B2,2018,0.06129602
REGION1,FICS,S01B2,2019,0.06129602
REGION1,FICS,S01B2,2020,0.06129602
REGION1,FICS,S01B2,2021,0.06129602
REGION1,FICS,S01B2,2022,0.06129602
REGION1,FICS,S01B2,2023,0.06129602
REGION1,FICS,S01B2,2024,0.06129602
REGION1,FICS,S01B2,2025,0.06129602
REGION1,FICS,S01B2,2026,0.06129602
REGION1,FICS,S01B2,2027,0.06129602
REGION1,FICS,S01B2,2028,0.06129602
REGION1,FICS,S01B2,2029,0.06129602
REGION1,FICS,S01B2,2030,0.06129602
REGION1,FICS,S01B2,2031,0.06129602
REGION1,FICS,S01B2,2032,0.06129602
REGION1,FICS,S01B2,2033,0.06129602
REGION1,FICS,S01B2,2034,0.06129602
REGION1,FICS,S01B2,2035,0.06129602
REGION1,FICS,S01B2,2036,0.06129602
REGION1,FICS,S01B2,2037,0.06129602
REGION1,FICS,S01B2,2038,0.06129602
REGION1,FICS,S01B2,2039,0.06129602
REGION1,FICS,S01B2,2040,0.06129602
REGION1,FICS,S01B2,2041,0.06129602
REGION1,FICS,S01B2,2042,0.06129602
REGION1,FICS,S01B2,2043,0.06129602
REGION1,FICS,S01B2,2044,0.06129602
REGION1,FICS,S01B2,2045,0.06129602
REGION1,FICS,S01B2,2046,0.06129602
REGION1,FICS,S01B2,2047,0.06129602
REGION1,FICS,S01B2,2048,0.06129602
REGION1,FICS,S01B2,2049,0.06129602
REGION1,FICS,S01B2,2050,0.06129602
REGION1,FICS,S01B2,2051,0.06129602
REGION1,FICS,S01B2,2052,0.06129602
REGION1,FICS,S01B2,2053,0.06129602
REGION1,FICS,S01B2,2054,0.06129602
REGION1,FICS,S01B2,2055,0.06129602
REGION1,FICS,S01B2,2056,0.06129602
REGION1,FICS,S01B2,2057,0.06129602
REGION1,FICS,S01B2,2058,0.06129602
REGION1,FICS,S01B2,2059,0.06129602
REGION1,FICS,S01B2,2060,0.06129602
REGION1,FICS,S01B3,2015,0.012259204
REGION1,FICS,S01B3,2016,0.012259204
REGION1,FICS,S01B3,2017,0.012259204
REGION1,FICS,S01B3,2018,0.012259204
REGION1,FICS,S01B3,2019,0.012259204
REGION1,FICS,S01B3,2020,0.012259204
REGION1,FICS,S01B3,2021,0.012259204
REGION1,FICS,S01B3,2022,0.012259204
REGION1,FICS,S01B3,2023,0.012259204
REGION1,FICS,S01B3,2024,0.012259204
REGION1,FICS,S01B3,2025,0.012259204
REGION1,FICS,S01B3,2026,0.012259204
REGION1,FICS,S01B3,2027,0.012259204
REGION1,FICS,S01B3,2028,0.012259204
REGION1,FICS,S01B3,2029,0.012259204
REGION1,FICS,S01B3,2030,0.012259204
REGION1,FICS,S01B3,2031,0.012259204
REGION1,FICS,S01B3,2032,0.012259204
REGION1,FICS,S01B3,2033,0.012259204
REGION1,FICS,S01B3,2034,0.012259204
REGION1,FICS,S01B3,2035,0.012259204
REGION1,FICS,S01B3,2036,0.012259204
REGION1,FICS,S01B3,2037,0.012259204
REGION1,FICS,S01B3,2038,0.012259204
REGION1,FICS,S01B3,2039,0.012259204
REGION1,FICS,S01B3,2040,0.012259204
REGION1,FICS,S01B3,2041,0.012259204
REGION1,FICS,S01B3,2042,0.012259204
REGION1,FICS,S01B3,2043,0.012259204
REGION1,FICS,S01B3,2044,0.012259204
REGION1,FICS,S01B3,2045,0.012259204
REGION1,FICS,S01B3,2046,0.012259204
REGION1,FICS,S01B3,2047,0.012259204
REGION1,FICS,S01B3,2048,0.012259204
REGION1,FICS,S01B3,2049,0.012259204
REGION1,FICS,S01B3,2050,0.012259204
REGION1,FICS,S01B3,2051,0.012259204
REGION1,FICS,S01B3,2052,0.012259204
REGION1,FICS,S01B3,2053,0.012259204
REGION1,FICS,S01B3,2054,0.012259204
REGION1,FICS,S01B3,2055,0.012259204
REGION1,FICS,S01B3,2056,0.012259204
REGION1,FICS,S01B3,2057,0.012259204
REGION1,FICS,S01B3,2058,0.012259204
REGION1,FICS,S01B3,2059,0.012259204
REGION1,FICS,S01B3,2060,0.012259204
REGION1,FICS,S02B1,2015,0.014174705
REGION1,FICS,S02B1,2016,0.014174705
REGION1,FICS,S02B1,2017,0.014174705
REGION1,FICS,S02B1,2018,0.014174705
REGION1,FICS,S02B1,2019,0.014174705
REGION1,FICS,S02B1,2020,0.014174705
REGION1,FICS,S02B1,2021,0.014174705
REGION1,FICS,S02B1,2022,0.014174705
REGION1,FICS,S02B1,2023,0.014174705
REGION1,FICS,S02B1,2024,0.014174705
REGION1,FICS,S02B1,2025,0.014174705
REGION1,FICS,S02B1,2026,0.014174705
REGION1,FICS,S02B1,2027,0.014174705
REGION1,FICS,S02B1,2028,0.014174705
REGION1,FICS,S02B1,2029,0.014174705
REGION1,FICS,S02B1,2030,0.014174705
REGION1,FICS,S02B1,2031,0.014174705
REGION1,FICS,S02B1,2032,0.014174705
REGION1,FICS,S02B1,2033,0.014174705
REGION1,FICS,S02B1,2034,0.014174705
REGION1,FICS,S02B1,2035,0.014174705
REGION1,FICS,S02B1,2036,0.014174705
REGION1,FICS,S02B1,2037,0.014174705
REGION1,FICS,S02B1,2038,0.014174705
REGION1,FICS,S02B1,2039,0.014174705
REGION1,FICS,S02B1,2040,0.014174705
REGION1,FICS,S02B1,2041,0.014174705
REGION1,FICS,S02B1,2042,0.014174705
REGION1,FICS,S02B1,2043,0.014174705
REGION1,FICS,S02B1,2044,0.014174705
REGION1,FICS,S02B1,2045,0.014174705
REGION1,FICS,S02B1,2046,0.014174705
REGION1,FICS,S02B1,2047,0.014174705
REGION1,FICS,S02B1,2048,0.014174705
REGION1,FICS,S02B1,2049,0.014174705
REGION1,FICS,S02B1,2050,0.014174705
REGION1,FICS,S02B1,2051,0.014174705
REGION1,FICS,S02B1,2052,0.014174705
REGION1,FICS,S02B1,2053,0.014174705
REGION1,FICS,S02B1,2054,0.014174705
REGION1,FICS,S02B1,2055,0.014174705
REGION1,FICS,S02B1,2056,0.014174705
REGION1,FICS,S02B1,2057,0.014174705
REGION1,FICS,S02B1,2058,0.014174705
REGION1,FICS,S02B1,2059,0.014174705
REGION1,FICS,S02B1,2060,0.014174705
REGION1,FICS,S02B2,2015,0.037799212
REGION1,FICS,S02B2,2016,0.037799212
REGION1,FICS,S02B2,2017,0.037799212
REGION1,FICS,S02B2,2018,0.037799212
REGION1,FICS,S02B2,2019,0.037799212
REGION1,FICS,S02B2,2020,0.037799212
REGION1,FICS,S02B2,2021,0.037799212
REGION1,FICS,S02B2,2022,0.037799212
REGION1,FICS,S02B2,2023,0.037799212
REGION1,FICS,S02B2,2024,0.037799212
REGION1,FICS,S02B2,2025,0.037799212
REGION1,FICS,S02B2,2026,0.037799212
REGION1,FICS,S02B2,2027,0.037799212
REGION1,FICS,S02B2,2028,0.037799212
REGION1,FICS,S02B2,2029,0.037799212
REGION1,FICS,S02B2,2030,0.037799212
REGION1,FICS,S02B2,2031,0.037799212
REGION1,FICS,S02B2,2032,0.037799212
REGION1,FICS,S02B2,2033,0.037799212
REGION1,FICS,S02B2,2034,0.037799212
REGION1,FICS,S02B2,2035,0.037799212
REGION1,FICS,S02B2,2036,0.037799212
REGION1,FICS,S02B2,2037,0.037799212
REGION1,FICS,S02B2,2038,0.037799212
REGION1,FICS,S02B2,2039,0.037799212
REGION1,FICS,S02B2,2040,0.037799212
REGION1,FICS,S02B2,2041,0.037799212
REGION1,FICS,S02B2,2042,0.037799212
REGION1,FICS,S02B2,2043,0.037799212
REGION1,FICS,S02B2,2044,0.037799212
REGION1,FICS,S02B2,2045,0.037799212
REGION1,FICS,S02B2,2046,0.037799212
REGION1,FICS,S02B2,2047,0.037799212
REGION1,FICS,S02B2,2048,0.037799212
REGION1,FICS,S02B2,2049,0.037799212
REGION1,FICS,S02B2,2050,0.037799212
REGION1,FICS,S02B2,2051,0.037799212
REGION1,FICS,S02B2,2052,0.037799212
REGION1,FICS,S02B2,2053,0.037799212
REGION1,FICS,S02B2,2054,0.037799212
REGION1,FICS,S02B2,2055,0.037799212
REGION1,FICS,S02B2,2056,0.037799212
REGION1,FICS,S02B2,2057,0.037799212
REGION1,FICS,S02B2,2058,0.037799212
REGION1,FICS,S02B2,2059,0.037799212
REGION1,FICS,S02B2,2060,0.037799212
REGION1,FICS,S02B3,2015,0.004724902
REGION1,FICS,S02B3,2016,0.004724902
REGION1,FICS,S02B3,2017,0.004724902
REGION1,FICS,S02B3,2018,0.004724902
REGION1,FICS,S02B3,2019,0.004724902
REGION1,FICS,S02B3,2020,0.004724902
REGION1,FICS,S02B3,2021,0.004724902
REGION1,FICS,S02B3,2022,0.004724902
REGION1,FICS,S02B3,2023,0.004724902
REGION1,FICS,S02B3,2024,0.004724902
REGION1,FICS,S02B3,2025,0.004724902
REGION1,FICS,S02B3,2026,0.004724902
REGION1,FICS,S02B3,2027,0.004724902
REGION1,FICS,S02B3,2028,0.004724902
REGION1,FICS,S02B3,2029,0.004724902
REGION1,FICS,S02B3,2030,0.004724902
REGION1,FICS,S02B3,2031,0.004724902
REGION1,FICS,S02B3,2032,0.004724902
REGION1,FICS,S02B3,2033,0.004724902
REGION1,FICS,S02B3,2034,0.004724902
REGION1,FICS,S02B3,2035,0.004724902
REGION1,FICS,S02B3,2036,0.004724902
REGION1,FICS,S02B3,2037,0.004724902
REGION1,FICS,S02B3,2038,0.004724902
REGION1,FICS,S02B3,2039,0.004724902
REGION1,FICS,S02B3,2040,0.004724902
REGION1,FICS,S02B3,2041,0.004724902
REGION1,FICS,S02B3,2042,0.004724902
REGION1,FICS,S02B3,2043,0.004724902
REGION1,FICS,S02B3,2044,0.004724902
REGION1,FICS,S02B3,2045,0.004724902
REGION1,FICS,S02B3,2046,0.004724902
REGION1,FICS,S02B3,2047,0.004724902
REGION1,FICS,S02B3,2048,0.004724902
REGION1,FICS,S02B3,2049,0.004724902
REGION1,FICS,S02B3,2050,0.004724902
REGION1,FICS,S02B3,2051,0.004724902
REGION1,FICS,S02B3,2052,0.004724902
REGION1,FICS,S02B3,2053,0.004724902
REGION1,FICS,S02B3,2054,0.004724902
REGION1,FICS,S02B3,2055,0.004724902
REGION1,FICS,S02B3,2056,0.004724902
REGION1,FICS,S02B3,2057,0.004724902
REGION1,FICS,S02B3,2058,0.004724902
REGION1,FICS,S02B3,2059,0.004724902
REGION1,FICS,S02B3,2060,0.004724902
REGION1,FICS,S03B1,2015,0.062857884
REGION1,FICS,S03B1,2016,0.062857884
REGION1,FICS,S03B1,2017,0.062857884
REGION1,FICS,S03B1,2018,0.062857884
REGION1,FICS,S03B1,2019,0.062857884
REGION1,FICS,S03B1,2020,0.062857884
REGION1,FICS,S03B1,2021,0.062857884
REGION1,FICS,S03B1,2022,0.062857884
REGION1,FICS,S03B1,2023,0.062857884
REGION1,FICS,S03B1,2024,0.062857884
REGION1,FICS,S03B1,2025,0.062857884
REGION1,FICS,S03B1,2026,0.062857884
REGION1,FICS,S03B1,2027,0.062857884
REGION1,FICS,S03B1,2028,0.062857884
REGION1,FICS,S03B1,2029,0.062857884
REGION1,FICS,S03B1,2030,0.062857884
REGION1,FICS,S03B1,2031,0.062857884
REGION1,FICS,S03B1,2032,0.062857884
REGION1,FICS,S03B1,2033,0.062857884
REGION1,FICS,S03B1,2034,0.062857884
REGION1,FICS,S03B1,2035,0.062857884
REGION1,FICS,S03B1,2036,0.062857884
REGION1,FICS,S03B1,2037,0.062857884
REGION1,FICS,S03B1,2038,0.062857884
REGION1,FICS,S03B1,2039,0.062857884
REGION1,FICS,S03B1,2040,0.062857884
REGION1,FICS,S03B1,2041,0.062857884
REGION1,FICS,S03B1,2042,0.062857884
REGION1,FICS,S03B1,2043,0.062857884
REGION1,FICS,S03B1,2044,0.062857884
REGION1,FICS,S03B1,2045,0.062857884
REGION1,FICS,S03B1,2046,0.062857884
REGION1,FICS,S03B1,2047,0.062857884
REGION1,FICS,S03B1,2048,0.062857884
REGION1,FICS,S03B1,2049,0.062857884
